Niveau;Matiere;Notion;Type_jeu;Fichier_html;Statut
Premiere;Histoire-Geographie;Les espaces ruraux en Chine : continuite ou fragmentation ?;quiz;histoire-geo/les-espaces-ruraux-en-chine-continuite-ou-fragmentation.html;à faire
Premiere;Histoire-Geographie;Metropolisation et urbanisation en Chine;quiz;histoire-geo/metropolisation-et-urbanisation-en-chine.html;à faire
Premiere;Histoire-Geographie;Les espaces productifs en recomposition;quiz;histoire-geo/les-espaces-productifs-en-recomposition.html;à faire
Premiere;Histoire-Geographie;Les systemes productifs en France;quiz;histoire-geo/les-systemes-productifs-en-france.html;à faire
Premiere;Histoire-Geographie;Une diversite croissante des espaces de production dans le monde;quiz;histoire-geo/une-diversite-croissante-des-espaces-de-production-dans-le-monde.html;à faire
Premiere;Histoire-Geographie;L'integration europeenne et mondiale des espaces productifs francais;quiz;histoire-geo/l-integration-europeenne-et-mondiale-des-espaces-productifs-francais.html;à faire
Premiere;Histoire-Geographie;Organisation des espaces productifs et accroissement des flux;quiz;histoire-geo/organisation-des-espaces-productifs-et-accroissement-des-flux.html;à faire
Premiere;Histoire-Geographie;Des espaces ruraux convoites;quiz;histoire-geo/des-espaces-ruraux-convoites.html;à faire
Premiere;Histoire-Geographie;Des espaces ruraux en recomposition;quiz;histoire-geo/des-espaces-ruraux-en-recomposition.html;à faire
Premiere;Histoire-Geographie;Les espaces ruraux : des espaces toujours agricoles ?;quiz;histoire-geo/les-espaces-ruraux-des-espaces-toujours-agricoles.html;à faire
Premiere;Histoire-Geographie;Amenagement et developpement des espaces ruraux francais;quiz;histoire-geo/amenagement-et-developpement-des-espaces-ruraux-francais.html;à faire
Premiere;Histoire-Geographie;Des espaces ruraux aux fonctions variees;quiz;histoire-geo/des-espaces-ruraux-aux-fonctions-variees.html;à faire
Premiere;Histoire-Geographie;Les recompositions des espaces ruraux francais;quiz;histoire-geo/les-recompositions-des-espaces-ruraux-francais.html;à faire
Premiere;Histoire-Geographie;La Revolution francaise : une nouvelle conception de la nation reposant sur la citoyennete (1789-1799);quiz;histoire-geo/la-revolution-francaise-une-nouvelle-conception-de-la-nation-reposant-sur-la-citoyennete-1789-1799.html;à faire
Premiere;Histoire-Geographie;La rupture napoleonienne ou la recherche d'un ordre politique stable : les ambiguites de l'heritage revolutionnaire (1799-1814);quiz;histoire-geo/la-rupture-napoleonienne-ou-la-recherche-d-un-ordre-politique-stable-les-ambiguites-de-l-heritage-revolutionnaire-1799-1814.html;à faire
Premiere;Histoire-Geographie;L'Europe entre restauration et revolution (1814-1848);chronologie;histoire-geo/l-europe-entre-restauration-et-revolution-1814-1848.html;à faire
Premiere;Histoire-Geographie;La France et la construction de nouveaux Etats par la guerre et la diplomatie;quiz;histoire-geo/la-france-et-la-construction-de-nouveaux-etats-par-la-guerre-et-la-diplomatie.html;à faire
Premiere;Histoire-Geographie;L'industrialisation de la France sous le Second Empire;quiz;histoire-geo/l-industrialisation-de-la-france-sous-le-second-empire.html;à faire
Premiere;Histoire-Geographie;La question sociale : un enjeu politique;quiz;histoire-geo/la-question-sociale-un-enjeu-politique.html;à faire
Premiere;Histoire-Geographie;Les evolutions d'un monde rural toujours majoritaire;quiz;histoire-geo/les-evolutions-d-un-monde-rural-toujours-majoritaire.html;à faire
Premiere;Histoire-Geographie;La Deuxieme Republique (1848-1852) et les hesitations de la societe francaise;quiz;histoire-geo/la-deuxieme-republique-1848-1852-et-les-hesitations-de-la-societe-francaise.html;à faire
Premiere;Histoire-Geographie;Le Second Empire (1852-1870) : un regime autoritaire au vernis democratique;quiz;histoire-geo/le-second-empire-1852-1870-un-regime-autoritaire-au-vernis-democratique.html;à faire
Premiere;Histoire-Geographie;La metropolisation du monde;quiz;histoire-geo/la-metropolisation-du-monde.html;à faire
Premiere;Histoire-Geographie;Un monde de plus en plus urbanise;quiz;histoire-geo/un-monde-de-plus-en-plus-urbanise.html;à faire
Premiere;Histoire-Geographie;Des metropoles inegalement attractives et influentes;quiz;histoire-geo/des-metropoles-inegalement-attractives-et-influentes.html;à faire
Premiere;Histoire-Geographie;La metropolisation du territoire francais;quiz;histoire-geo/la-metropolisation-du-territoire-francais.html;à faire
Premiere;Histoire-Geographie;Les metropoles francaises;carte;histoire-geo/les-metropoles-francaises.html;à faire
Premiere;Histoire-Geographie;Les mutations des espaces metropolitains;quiz;histoire-geo/les-mutations-des-espaces-metropolitains.html;à faire
Premiere;Histoire-Geographie;La Premiere Guerre mondiale : un embrasement mondial et ses grandes etapes;chronologie;histoire-geo/la-premiere-guerre-mondiale-un-embrasement-mondial-et-ses-grandes-etapes.html;à faire
Premiere;Histoire-Geographie;Les societes en guerre : des civils acteurs et victimes de la Premiere Guerre mondiale;quiz;histoire-geo/les-societes-en-guerre-des-civils-acteurs-et-victimes-de-la-premiere-guerre-mondiale.html;à faire
Premiere;Histoire-Geographie;Sortir de la guerre : la tentative de construction d'un ordre des nations democratiques;quiz;histoire-geo/sortir-de-la-guerre-la-tentative-de-construction-d-un-ordre-des-nations-democratiques.html;à faire
Premiere;Histoire-Geographie;L'expansion coloniale francaise;quiz;histoire-geo/l-expansion-coloniale-francaise.html;à faire
Premiere;Histoire-Geographie;Le contexte de la politique coloniale francaise;quiz;histoire-geo/le-contexte-de-la-politique-coloniale-francaise.html;à faire
Premiere;Histoire-Geographie;Le fonctionnement des societes coloniales;quiz;histoire-geo/le-fonctionnement-des-societes-coloniales.html;à faire
Premiere;Histoire-Geographie;L'enracinement de la culture republicaine (1876-1899);quiz;histoire-geo/l-enracinement-de-la-culture-republicaine-1876-1899.html;à faire
Premiere;Histoire-Geographie;L'instauration de la Republique et de la democratie parlementaire (1870-1875);quiz;histoire-geo/l-instauration-de-la-republique-et-de-la-democratie-parlementaire-1870-1875.html;à faire
Premiere;Histoire-Geographie;La consolidation de la Republique (1900-1914);quiz;histoire-geo/la-consolidation-de-la-republique-1900-1914.html;à faire
Premiere;Histoire-Geographie;Des transformations sociales malgre des reticences;quiz;histoire-geo/des-transformations-sociales-malgre-des-reticences.html;à faire
Premiere;Histoire-Geographie;La naissance d'une societe industrielle dans une France majoritairement rurale;quiz;histoire-geo/la-naissance-d-une-societe-industrielle-dans-une-france-majoritairement-rurale.html;à faire
Seconde;Histoire-Geographie;Les defis de la transition et du developpement pour les pays d'Afrique australe inegalement developpes;quiz;histoire-geo/les-defis-de-la-transition-et-du-developpement-pour-les-pays-d-afrique-australe-inegalement-developpes.html;à faire
Seconde;Histoire-Geographie;L'amenagement et la valorisation des milieux d'Afrique australe;quiz;histoire-geo/l-amenagement-et-la-valorisation-des-milieux-d-afrique-australe.html;à faire
Seconde;Histoire-Geographie;Des territoires d'Afrique australe transformes par les mobilites;quiz;histoire-geo/des-territoires-d-afrique-australe-transformes-par-les-mobilites.html;à faire
Seconde;Histoire-Geographie;Developpement et inegalites : etude comparative Bresil/Inde;quiz;histoire-geo/developpement-et-inegalites-etude-comparative-bresil-inde.html;à faire
Seconde;Histoire-Geographie;Dynamiques demographiques et inegalites socio-economiques en France;quiz;histoire-geo/dynamiques-demographiques-et-inegalites-socio-economiques-en-france.html;à faire
Seconde;Histoire-Geographie;Des trajectoires demographiques differenciees : les defis du nombre et du vieillissement;quiz;histoire-geo/des-trajectoires-demographiques-differenciees-les-defis-du-nombre-et-du-vieillissement.html;à faire
Seconde;Histoire-Geographie;Enjeux et defis du vieillissement de la population : l'exemple du Japon;quiz;histoire-geo/enjeux-et-defis-du-vieillissement-de-la-population-l-exemple-du-japon.html;à faire
Seconde;Histoire-Geographie;Des ressources majeures sous pression : l'exemple de la foret amazonienne;quiz;histoire-geo/des-ressources-majeures-sous-pression-l-exemple-de-la-foret-amazonienne.html;à faire
